user_id,hour_0_wt,hour_1_wt,hour_2_wt,hour_3_wt,hour_4_wt,hour_5_wt,hour_6_wt,hour_7_wt,hour_8_wt,hour_9_wt,hour_10_wt,hour_11_wt,hour_12_wt,hour_13_wt,hour_14_wt,hour_15_wt,hour_16_wt,hour_17_wt,hour_18_wt,hour_19_wt,hour_20_wt,hour_21_wt,hour_22_wt,hour_23_wt,session_all_per_day,pid_exposed_all_per_day,pid_watch_all_per_day,coverage_per_2weeks,category_count_unique,age,gender,month_chronological_order,preds_3_label_criteria_label,preds_soft_label,watch_all_per_day_min,midnight_wt_min,morning_wt_min,noon_wt_min,afternoon_wt_min,evening_wt_min,avg_daily_activity,night_activity_ratio,engagement_burstiness,category_count_unique_num,content_diversity_entropy,inactivity_streak_days
43,112.3333333,134.5,1277.0,0.0,0.0,0.0,923.5,0.0,350.25,407.5,732.5,240.1,542.0,716.75,696.0,492.4285714,607.375,1108.545455,553.6153846,880.3333333,615.7777778,400.1111111,632.0,633.8,8.583333333,223.9166667,81.20833333,8.0,266,18,1,1,2,1,60,25,44,20,48,61,8.583333333,0.23138156609103552,0.691338348052377,266,8.055282435501189,6.0
82,185.8333333,509.5,194.0,123.5,177.5,1469.0,993.6666667,247.5,822.5555556,1147.571429,586.9375,657.1428571,672.7142857,675.5333333,712.7692308,306.5,470.3333333,195.2222222,444.2857143,169.2727273,442.1428571,274.9411765,355.0555556,248.25,11.13333333,672.8333333,236.6,10.0,403,21,1,2,2,1,73,44,74,22,28,32,11.13333333,0.1484588067110555,0.6697246933730263,403,8.654636028527968,4.0
43,48.71428571,1121.0,361.25,13.0,992.0,1928.0,162.0,1110.0,550.0,745.4545455,297.75,862.2307692,800.2,524.9166667,547.25,479.2,818.875,643.5,351.0,516.2857143,265.25,0.0,25.2,129.3636364,7.888888889,184.4137931,66.96296296,9.666666667,274,18,1,2,2,1,50,74,62,22,41,21,7.888888889,0.20241037740692036,0.7976985871673696,274,8.098032082960527,4.333333333000001
82,393.8666667,149.9230769,372.7272727,47.0,542.0,0.0,209.0,81.0,259.0,768.6153846,611.4705882,481.15,494.5555556,329.4375,493.3888889,398.2631579,440.4285714,529.5652174,540.7368421,489.6666667,436.3125,228.3529412,177.3846154,231.4615385,12.53333333,803.6333333,313.0666667,10.0,402,21,1,3,2,1,74,25,40,13,31,35,12.53333333,0.21990760046423866,0.521182463791096,402,8.651051691178928,4.0
43,858.8333333,892.5,1200.75,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,248.8181818,419.2222222,441.8333333,85.33333333,0.666666667,686.2,146.1428571,0.714285714,52.77777778,181.2142857,432.4444444,507.4,6.055555556,99.84615385,39.55555556,13.0,195,18,1,3,2,1,34,50,1,11,20,22,6.055555556,0.6308323881790047,1.2839984676924976,195,7.60733031374961,1.0
82,309.8,352.5,0.0,0.0,0.0,0.0,84.66666667,155.5454545,104.1538462,184.2857143,95.5,434.4615385,395.9583333,126.1538462,40.78571429,41.36363636,16.6,222.0952381,106.2307692,139.5714286,252.5384615,385.3333333,743.625,529.7692308,12.71428571,414.2142857,134.7857143,9.333333333,328,21,1,4,2,1,46,11,17,8,5,35,12.71428571,0.4100232080889188,0.9667877930322102,328,8.357552004618084,4.666666666999999
43,1298.4,815.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.8,257.0,429.7777778,1573.0,89.0,330.0,737.6666667,211.6666667,65.0,91.66666667,0.75,398.4,419.1666667,4.263157895,87.30434783,34.68421053,7.666666667,185,18,1,4,2,1,28,35,7,11,45,19,4.263157895,0.4095923514513748,1.400861027173637,185,7.531381460516312,6.333333333
82,320.0,0.0,0.0,0.0,0.0,0.0,0.0,181.7272727,91.75,57.1875,240.1875,341.7142857,333.8181818,100.4285714,18.92307692,145.2380952,109.8947368,325.3333333,148.5,194.8,691.9375,371.826087,424.0909091,339.6818182,13.71428571,503.0357143,162.5,9.333333333,353,21,1,5,2,1,46,5,15,7,9,36,13.71428571,0.24425585610414113,0.946208053239614,353,8.46352437327118,4.666666666999999
43,258.6,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,704.0,349.4615385,341.9230769,656.0,1038.333333,980.3333333,686.1428571,486.8333333,493.2857143,427.6923077,232.5555556,333.1666667,762.5,1023.5,6.130434783,142.1111111,55.95652174,9.0,212,18,1,5,2,1,44,31,24,16,53,54,6.130434783,0.3386074589630465,0.9195522399284886,212,7.727920454563199,5.0
82,358.0,220.0,0.0,0.0,0.0,0.0,236.0,521.8333333,208.2,461.8666667,33.7,173.1818182,369.8,92.53846154,44.0,90.94117647,209.2857143,173.5,318.1578947,203.0,489.8333333,177.5454545,167.44,173.4210526,12.9,445.0,113.2333333,10.0,339,21,1,6,2,1,38,9,27,7,8,25,12.9,0.19458140587083878,0.7795507909347441,339,8.405141463136344,4.0
43,192.75,1726.0,0.0,0.0,0.0,0.0,0.0,484.0,883.0,13.0,230.5,271.9,396.0,800.0,511.2857143,825.6,151.6,736.0,430.0909091,255.2857143,351.7142857,219.8,384.3333333,364.25,5.884615385,114.2758621,36.46153846,9.666666667,213,18,1,6,2,1,32,31,31,19,37,33,5.884615385,0.28907570689164624,1.0097504549894187,213,7.734709620225838,4.333333333000001
82,293.7142857,1.5,0.0,0.0,0.0,0.0,0.0,155.3333333,150.7692308,342.0,64.5,269.4545455,167.2105263,51.07142857,86.4375,111.7272727,68.70588235,311.625,223.625,193.7619048,258.4,333.9130435,85.95238095,221.0769231,16.96666667,354.6666667,102.9333333,10.0,314,21,1,7,2,1,36,4,16,3,9,21,16.96666667,0.17761220109438755,0.8201532352755126,314,8.294620748891626,4.0
43,121.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,539.6666667,546.4285714,307.7857143,410.6470588,680.7,683.125,0.0,444.0,203.875,763.3,701.25,376.3076923,420.625,415.875,315.4,5.793103448,139.4827586,47.24137931,9.666666667,237,18,1,7,2,1,34,7,30,18,22,49,5.793103448,0.15545348104999895,0.7856195928754545,237,7.888743248898259,4.333333333000001
82,34.4,0.0,0.0,0.0,0.0,0.0,0.0,176.9166667,90.5,148.375,157.4117647,275.8571429,279.625,33.5,23.85714286,99.92307692,144.5384615,348.4285714,379.8,102.9230769,403.4,270.6666667,206.0,187.0625,16.10526316,386.35,113.7368421,6.666666667,316,21,1,8,2,1,37,0,14,5,10,25,16.10526316,0.12710049879184365,0.912812471493324,316,8.303780748177102,7.333333333
43,892.5,429.2857143,289.6666667,0.0,0.0,0.0,0.0,0.0,0.0,511.0,851.0,616.5555556,577.6363636,554.5454545,815.6,434.1428571,1280.333333,1028.2,429.3333333,312.0,160.8,2.0,301.1666667,353.5,7.7,192.952381,77.95,7.0,234,18,1,8,2,1,56,26,32,18,59,25,7.7,0.23031383239494935,0.8781884995790488,234,7.870364719583405,7.0
82,184.7058824,138.5,0.0,0.0,0.0,0.0,0.0,95.0952381,134.7083333,196.2083333,282.8695652,399.28,162.2307692,80.27272727,163.9047619,110.8,248.7083333,401.1363636,378.55,528.1052632,313.875,340.2222222,149.1428571,264.2916667,20.72413793,830.7241379,203.6206897,9.666666667,410,21,1,9,2,1,54,5,18,4,15,32,20.72413793,0.16109854950771244,0.7654569419410802,410,8.679480099505446,4.333333333000001
43,381.6666667,1037.666667,737.0,1390.0,184.5,232.5,733.0,0.333333333,87.0,0.0,915.0,13.5,831.75,1002.5,467.0,1034.333333,1133.166667,889.1428571,259.5555556,98.5,103.5714286,1.0,6.181818182,336.4615385,7.333333333,122.1428571,45.04761905,9.333333333,198,18,1,9,2,1,44,66,29,30,58,13,7.333333333,0.3430200875836349,0.8802081048199647,198,7.6293566200796095,4.666666666999999
82,372.0,408.0,0.0,0.0,0.0,0.0,0.0,154.7222222,143.125,201.6470588,133.3076923,374.9285714,369.0666667,88.83333333,196.6,117.75,185.25,429.5,170.6428571,302.6875,278.5294118,185.8888889,160.125,375.0,17.19047619,694.7619048,177.047619,7.0,360,21,1,10,2,1,48,13,16,7,15,24,17.19047619,0.28296837309943257,0.7170963777792185,360,8.491853096329674,7.0
43,763.0,760.5,1131.0,0.0,0.0,7.0,0.0,87.5,82.0,188.75,591.8,192.4545455,435.7272727,1004.5,1142.666667,301.3333333,564.0,529.2,751.75,641.4285714,150.9090909,413.2,399.0,489.25,5.72,142.5357143,59.56,13.5,225,18,1,10,2,1,36,44,19,24,42,47,5.72,0.33337349903947416,0.789586435232856,225,7.813781191217037,0.5
8,118.3333333,0.0,0.0,25.0,0.0,1.0,0.0,27.6,392.2222222,305.6363636,424.6666667,459.5,289.9333333,734.5714286,408.1111111,561.25,162.6,387.6,227.2727273,513.3333333,534.2727273,679.6,70.75,0.0,11.66666667,163.25,61.8,8.0,229,33,1,1,2,1,54,2,26,17,25,33,11.66666667,0.033856517357062445,0.8960088788861078,229,7.839203788096944,6.0
8,0.0,0.0,0.0,0.0,99.45454545,133.7142857,201.7,75.61111111,250.6,389.1,685.3,557.5714286,468.2608696,435.2105263,202.1428571,442.35,406.3809524,348.8421053,340.5555556,586.2941176,219.9166667,231.5625,250.4,0.0,18.55555556,288.9333333,82.85185185,10.0,281,33,1,2,2,1,72,3,35,15,23,27,18.55555556,0.05531325564328631,0.7582880156353403,281,8.134426320220927,4.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,434.9230769,892.7,366.6428571,335.7692308,557.5454545,545.3636364,188.5384615,289.3846154,330.2727273,424.9230769,230.25,713.125,972.9,215.0,543.25,0.0,13.13333333,230.625,133.4,8.0,262,33,1,3,2,1,89,0,33,18,20,44,13.13333333,0.0771570073682879,0.9924122946196363,262,8.03342300153745,6.0
8,0.0,0.0,29.5,251.0,0.0,0.0,0.0,0.0,47.08333333,23.09090909,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,44.82352941,20.5,5.0,79,33,1,4,0,0,16,4,1,0,0,0,11.5,0.711614229985941,3.0956511850451673,79,6.303780748177103,9.0
8,2.333333333,0.0,105.0,1.5,0.0,0.0,6.5,0.0,225.7142857,355.0,135.7142857,144.1428571,0.0,0.0,14.625,0.0,0.0,0.0,0.0,29.66666667,376.0,1025.0,0.0,0.0,7.571428571,64.33333333,27.14285714,6.0,92,33,1,5,2,1,19,1,14,0,0,23,7.571428571,0.04495022875954369,2.1942894724309525,92,6.523561956057013,8.0
8,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.625,4.888888889,0.0,0.0,0.0,0.0,82.44444444,25.33333333,0.0,0.0,0.0,79.35714286,343.0,496.6666667,520.0,0.0,11.85714286,57.44,26.85714286,8.333333333,111,33,1,6,2,1,24,0,0,0,1,23,11.85714286,0.33993297451905335,2.2557150438510107,111,6.794415866350106,5.666666666999999
8,0.0,0.0,0.0,0.0,0.0,65.5,0.0,0.0,1.166666667,0.0,0.0,0.0,0.0,0.0,0.0,8.9,96.45454545,62.77777778,3.615384615,0.916666667,653.0,901.3333333,721.0,0.0,5.428571429,35.53846154,19.57142857,8.666666667,105,33,1,7,2,1,17,1,0,0,2,37,5.428571429,0.28671818287853235,2.396163219508976,105,6.714245517666122,5.333333333000001
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.25,0.0,0.0,0.0,0.0,1.75,38.66666667,0.0,0.0,0.0,0.0,0.0,1.333333333,37.75,0.0,0.0,0.0,4.333333333,39.77777778,14.33333333,7.0,109,33,1,8,0,0,6,0,8,0,0,0,4.333333333,0.0,4.153819178384965,109,6.768184324776926,7.0
8,0.0,0.0,0.0,0.0,66.5,1.333333333,269.9166667,265.1111111,198.6,515.6666667,240.0,245.0,0.0,127.2,0.0,0.0,11.83333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,54.65384615,27.0,12.0,142,33,1,9,0,0,25,1,28,2,0,0,7.75,0.03415228437891351,1.64775474168641,142,7.149747119504682,2.0
8,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,24.33333333,0.0,0.0,10.25,0.0,137.3333333,18.0,0.0,66.75,1.333333333,97.0,0.0,0.0,0.0,0.0,7.2,44.52631579,7.8,5.5,115,33,1,10,2,1,7,0,3,0,3,1,7.2,0.02439024390401122,2.1292726829212283,115,6.845490050944375,8.5
30,1707.615385,2084.533333,1816.357143,2095.909091,1707.555556,1433.625,1205.0,1445.083333,1552.416667,1338.076923,1678.583333,1241.230769,1514.6875,869.7222222,741.8,973.5833333,1301.611111,1131.642857,1063.538462,1057.625,1049.416667,1194.769231,1092.285714,892.125,12.38461538,1001.923077,534.1153846,8.666666667,399,18,1,1,2,1,265,180,141,39,69,105,12.38461538,0.35404809987043234,0.26980731223725274,399,8.640244936222345,5.333333333000001
30,1044.0,1874.666667,2195.0,1568.533333,1739.5625,1945.823529,1555.529412,1829.714286,1894.928571,1385.8125,1489.875,1275.866667,1248.333333,1222.181818,1098.642857,1036.647059,1032.133333,1240.0,1373.789474,1339.526316,1533.9375,1049.357143,1038.823529,929.375,12.36666667,1873.366667,923.0,10.0,526,18,1,2,2,1,299,172,157,41,73,121,12.36666667,0.3061087359446307,0.24297261424814634,526,9.038918989292302,4.0
30,822.8461538,1462.75,1638.0,1064.722222,2061.0,2198.266667,1483.375,1756.75,1541.111111,1904.666667,1304.411765,679.5,1062.176471,1082.6875,1129.388889,1000.214286,994.25,861.5714286,576.4375,639.0,1207.45,1080.866667,952.0909091,668.5384615,13.83333333,2132.966667,1021.833333,10.0,534,18,1,3,2,1,261,154,144,35,66,85,13.83333333,0.2972002755290911,0.3654156633363169,534,9.060695931687555,4.0
30,1624.833333,1152.388889,1965.357143,1196.111111,1445.235294,1750.3,1623.4,1604.578947,1475.652174,1230.222222,1068.222222,1310.058824,1285.789474,826.4285714,924.0588235,887.7619048,895.2380952,659.0,972.9130435,850.2307692,1198.954545,1502.125,1338.181818,1623.05,22.72413793,1692.275862,914.8275862,9.666666667,488,18,1,4,2,1,343,152,138,35,56,124,22.72413793,0.34018830060552463,0.26186014194792523,488,8.930737337562887,4.333333333000001
30,1016.0,854.4285714,1341.461538,1163.583333,471.625,772.2,784.8,741.8888889,497.8571429,924.75,1279.058824,1651.4375,1648.0625,1251.882353,945.25,696.9285714,955.2857143,1195.388889,1057.65,1237.65,709.8125,836.8095238,904.4736842,689.3333333,21.14814815,812.6666667,395.2222222,9.0,357,18,1,5,2,1,229,93,97,48,63,90,21.14814815,0.2726007122724506,0.31155188721347654,357,8.479780264029099,5.0
30,1494.269231,1501.833333,1603.142857,1379.55,1687.833333,1820.894737,1359.590909,973.5555556,1537.588235,2199.4375,1429.647059,1609.764706,1543.285714,967.2380952,804.5714286,998.3333333,928.8181818,898.5416667,1290.2,1316.863636,1136.894737,1209.64,1027.208333,1092.0,21.5,1542.433333,890.0,10.0,470,18,1,6,2,1,365,158,151,41,60,117,21.5,0.30762719125805765,0.24972262339285847,470,8.876516946565,4.0
30,951.0,1179.0,1533.142857,865.0,1366.5,1728.545455,1247.823529,875.0769231,977.25,1515.777778,1332.6,827.8846154,1273.666667,1036.571429,1060.8,679.3,1206.9,1037.961538,989.1875,1655.421053,1430.473684,1083.125,1310.52,1186.0,13.3,1806.633333,1251.0,10.0,477,18,1,7,2,1,234,127,112,38,66,127,13.3,0.29598950813446695,0.2238166314854373,477,8.897845456005511,4.0
30,1102.75,706.5555556,396.375,1292.833333,844.75,1716.333333,1188.5,840.2857143,2016.0,0.0,156.75,296.3,767.5714286,678.75,765.0,671.25,292.0,1066.0,1098.142857,571.0,1150.153846,1688.5,1572.25,1320.933333,9.142857143,1397.428571,946.8095238,7.0,407,18,1,8,2,1,148,100,74,24,46,123,9.142857143,0.32598100395246044,0.5492921821850446,407,8.668884984266247,7.0
30,880.952381,848.6666667,184.6666667,1651.0,3472.0,2389.0,243.2,1034.833333,943.0,784.0,759.75,292.8,262.0833333,2763.0,655.6666667,402.6428571,589.6666667,796.4444444,1027.555556,536.6,1264.35,1348.526316,1355.521739,1522.380952,9.275862069,1083.586207,685.7931034,9.666666667,407,18,1,9,2,1,141,157,67,50,40,117,9.275862069,0.38123158823138337,0.7373465265105877,407,8.668884984266247,4.333333333000001
30,1484.578947,1012.8,811.6,940.75,1633.666667,884.5,1420.642857,1208.0625,1052.166667,1795.777778,1329.909091,1275.571429,1213.0,1543.666667,812.7272727,570.3333333,780.1818182,985.952381,745.05,568.4705882,828.8,871.1363636,1274.0,1243.47619,12.86666667,1571.533333,866.0666667,10.0,464,18,1,10,2,1,225,112,134,45,52,92,12.86666667,0.31958493375114555,0.2977542551656106,464,8.857980995127573,4.0
104,350.3,181.0,0.0,26.0,0.0,0.0,0.0,0.0,252.0,168.25,169.5,63.5,246.5,377.6666667,57.0,202.25,174.0,78.5,289.5,10.0,102.0,0.0,372.5555556,126.7,3.130434783,130.9615385,27.52173913,8.666666667,233,43,1,1,0,0,11,9,10,10,8,15,3.130434783,0.3253721129229167,0.9232762408643472,233,7.864186144654281,5.333333333000001
104,312.4,299.0,0.0,0.0,3.0,292.0,0.0,682.0,186.5,359.1666667,315.8888889,124.6666667,259.8571429,161.0,347.4,511.0,303.0,189.5,17.33333333,178.4,304.3333333,98.25,239.8571429,311.0769231,4.076923077,186.6071429,37.92307692,9.333333333,277,43,1,2,2,1,17,15,27,7,22,19,4.076923077,0.21204739861588257,0.7185629238115765,277,8.113742166049189,4.666666666999999
104,319.2727273,254.5,207.6666667,0.0,0.0,0.0,0.0,0.0,314.6666667,146.7777778,60.5,216.0,109.5,302.5,76.0,0.0,247.0,42.33333333,140.0,175.0,115.0,229.5714286,113.8333333,378.0,2.956521739,174.9583333,27.30434783,8.0,256,43,1,4,2,1,10,13,12,6,6,19,2.956521739,0.3692655746435972,0.8153977782421603,256,8.0,6.0
104,265.8181818,243.5,316.5,406.0,0.0,0.0,363.0,944.0,198.0,147.75,96.0,210.0,484.3333333,331.3333333,62.0,146.0,198.0,107.5,291.0,246.5,49.5,244.0,157.1666667,311.8571429,2.875,192.64,31.91666667,8.333333333,242,43,1,5,2,1,12,20,32,13,8,21,2.875,0.29225301105261053,0.7854563662724404,242,7.918863237274595,5.666666666999999
104,463.6428571,366.8571429,771.0,135.0,0.0,74.0,56.0,0.0,0.0,218.9090909,241.3333333,423.25,276.8888889,91.5,164.3333333,16.83333333,591.125,197.4444444,253.0,246.8181818,303.2857143,345.1333333,155.2222222,256.625,6.103448276,282.6333333,70.34482759,10.0,333,43,1,7,2,1,26,30,15,6,16,26,6.103448276,0.38035949660923496,0.8013469692745596,333,8.379378367071261,4.0
104,420.5,222.75,0.0,242.0,358.0,1.0,0.0,0.0,0.0,718.0,213.25,152.2,45.0,259.5,293.75,58.33333333,102.0,90.16666667,182.5,287.0,229.8,113.0,206.0,71.0,4.65,162.4761905,36.7,7.0,233,43,1,8,2,1,15,20,18,5,9,18,4.65,0.35638516087440664,0.92266607011597,233,7.864186144654281,7.0
104,234.2,309.5,436.5,0.0,276.5,339.0,0.0,128.6,601.5,142.0769231,66.6,92.4,271.125,97.85714286,361.7142857,530.8333333,104.4444444,207.6153846,39.75,255.5,280.1666667,405.25,247.1666667,309.3636364,5.133333333,248.1666667,46.4,10.0,335,43,1,3,2,1,19,26,17,6,20,25,5.133333333,0.31602242066517217,0.6549719076529723,335,8.388017285345136,4.0
104,342.3571429,449.125,608.5,0.0,0.0,413.5,124.0,54.0,109.0,224.2727273,0.0,278.1428571,365.5,182.6666667,157.0,12.0,199.0,91.4,173.0,210.4,223.2,239.0769231,297.0,388.1428571,4.3,252.6,46.2,10.0,334,43,1,6,2,1,18,30,13,9,7,25,4.3,0.4055650163170473,0.7234206468508927,334,8.383704292474052,4.0
104,409.3846154,196.6153846,890.0,0.0,0.0,106.0,461.0,640.0,191.0,55.5,142.1111111,81.4,270.0,78.4,154.0,181.5,37.0,7.0,47.83333333,114.7777778,93.5,96.22222222,0.0,78.66666667,4.28,158.5714286,32.0,9.333333333,263,43,1,9,0,0,12,26,26,5,6,7,4.28,0.36350391923505454,1.1823087010372084,263,8.038918989292302,4.666666666999999
104,788.6,301.4666667,0.0,0.0,0.0,284.0,787.0,0.0,158.0,235.8,190.3,192.75,175.4285714,430.0,216.0,335.625,100.7142857,250.875,32.75,255.6666667,69.875,169.6666667,48.0,234.3333333,5.25,178.2413793,47.89285714,9.666666667,278,43,1,10,0,0,23,22,26,10,15,13,5.25,0.26106883194261876,0.9415063076305683,278,8.118941072723507,4.333333333000001
112,72.5,0.0,0.0,0.0,0.0,0.0,0.0,3.666666667,23.0,101.0,51.5,2.666666667,20.0,58.0,59.5,7.5,23.5,10.66666667,25.5,13.0,4.333333333,14.4,8.888888889,21.0,6.363636364,10.18181818,7.363636364,5.5,54,12,1,1,2,1,1,1,3,1,1,1,6.363636364,0.19666638210566703,1.22535451047922,54,5.754887502163468,8.5
106,1096.0,0.0,0.0,0.0,0.0,976.0,1344.333333,1507.0,701.5454545,661.0,1393.0,774.6666667,210.3333333,547.4285714,867.6666667,17.0,598.5,16.0,231.8333333,1228.833333,1292.055556,1605.111111,1322.526316,1124.117647,6.125,887.92,106.625,8.333333333,406,33,1,1,2,1,113,34,106,12,24,113,6.125,0.2022639913689294,0.7503794776846934,406,8.665335917185176,5.666666666999999
112,0.0,0.0,0.0,0.0,3.0,5.0,265.5,78.0,2.2,41.66666667,73.25,9.833333333,12.16666667,5.0,31.5,12.2,2.0,14.0,39.4,23.66666667,67.0,8.571428571,11.2,109.8,10.45454545,16.63636364,12.36363636,11.0,61,12,1,2,2,1,4,0,7,0,0,4,10.45454545,0.15215568494719145,1.6627557507097277,61,5.930737337562887,3.0
106,2489.0,767.0,0.0,0.0,0.0,0.0,0.0,1157.333333,1347.0,491.25,50.0,0.0,358.0,84.6,124.3333333,120.5,151.0,230.2,0.0,14.0,447.75,166.5,519.0,544.4285714,2.4,180.0,14.6,7.0,263,33,1,2,2,1,19,54,50,7,10,28,2.4,0.4766584095377728,1.5093411042119294,263,8.038918989292302,7.0
112,31.0,0.0,2.0,5.0,0.0,18.0,78.0,29.85714286,4.333333333,10.55555556,23.875,28.72727273,10.16666667,6.0,24.8,13.66666667,15.72727273,9.5625,8.315789474,6.333333333,13.85714286,15.46666667,20.44444444,7.666666667,8.0,14.13793103,9.821428571,9.666666667,106,12,1,3,2,1,1,0,2,0,1,1,8.0,0.17245381647163774,0.988944722068961,106,6.727920454563199,4.333333333000001
106,613.8333333,854.5,136.0,0.0,0.0,0.0,1044.0,1858.0,1332.727273,1148.75,144.6666667,342.0,0.0,432.8,171.0,52.0,96.0,198.6666667,182.5,121.5,428.75,546.0,1307.714286,718.9333333,3.821428571,345.6071429,36.39285714,9.333333333,345,33,1,3,2,1,46,26,97,7,8,55,3.821428571,0.3095375300316095,1.0392946177647902,345,8.430452551665532,4.666666666999999
112,277.5,1058.666667,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0,27.5,1.0,5.6,23.4,5.75,4.2,11.33333333,8.833333333,1.4,142.5,222.6,10.66666667,65.25,840.25,6.058823529,62.38888889,31.23529412,9.0,159,12,1,4,2,1,9,22,0,0,0,21,6.058823529,0.8271222296231158,2.338448892081181,159,7.312882955284356,5.0
106,784.0,1460.0,0.0,0.0,0.0,339.0,1018.5,1672.1,830.0,1240.2,193.75,43.66666667,1025.0,277.6666667,254.125,236.9230769,291.4,436.5,150.2857143,100.0,430.4285714,464.3333333,427.2222222,1040.722222,5.965517241,455.3448276,42.27586207,9.666666667,360,33,1,4,2,1,62,43,83,21,20,43,5.965517241,0.29191538023034963,0.8991386037654391,360,8.491853096329674,4.333333333000001
112,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,58.0,5.0,1.0,0.0,1.5,1.0,0.75,15.5,52.0,4.6,115.0,13.5,18.5,1.5,2.0,7.666666667,3.5,13.5,4.833333333,5.333333333,74,12,1,5,2,1,0,0,1,0,1,2,3.5,0.04487986426682187,2.0556422339312954,74,6.20945336562895,8.666666667000001
106,596.4285714,225.5,1000.0,0.0,0.0,0.0,1431.625,1477.909091,1477.4,651.375,335.5,189.4285714,111.0,322.7777778,217.2,293.1428571,485.8888889,281.8125,128.0,119.1428571,105.4,337.4615385,724.1428571,747.9444444,7.655172414,535.3448276,41.62068966,9.666666667,355,33,1,5,2,1,63,30,92,7,21,36,7.655172414,0.2925652794147664,0.9649646322529967,355,8.471675214392045,4.333333333000001
112,18.0,2.5,9.0,0.0,0.0,2.0,0.0,0.25,13.2,11.375,8.2,2.333333333,2.0,2.333333333,7.0,6.8,16.16666667,21.75,14.71428571,4.5,14.83333333,45.66666667,24.85714286,14.33333333,6.526315789,10.21052632,8.473684211,6.333333333,72,12,1,6,2,1,1,0,0,0,0,1,6.526315789,0.2840643354031791,1.0250299520219854,72,6.169925001442312,7.666666667
106,381.6666667,1010.666667,587.5,1007.5,0.0,1.0,1420.888889,1526.727273,1477.2,806.4,288.7142857,202.0714286,59.0,230.0,454.1666667,576.875,415.4583333,505.7368421,72.0,67.25,241.3636364,325.3076923,861.5,692.9,9.333333333,594.0333333,61.83333333,10.0,356,33,1,6,2,1,78,49,95,4,32,37,9.333333333,0.3437609737526501,0.827520668598595,356,8.475733430966399,4.0
112,8.0,39.33333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.2,15.33333333,102.6666667,5.2,11.0,4.0,3.0,3.333333333,4.8,17.6,5.333333333,1.5,2.333333333,1.5,32.5,6.5,7.95,6.75,6.666666667,67,12,1,7,2,1,1,0,2,0,0,1,6.5,0.30850929316758724,1.9599047481674303,67,6.066089190457772,7.333333333
106,305.2222222,1200.333333,0.0,0.0,0.0,415.3333333,1456.833333,857.3,883.2,890.4666667,372.1764706,200.7333333,37.09090909,245.5384615,252.7,397.7916667,457.1304348,406.8214286,191.8,134.8,232.3076923,344.6666667,522.5,820.6923077,12.03333333,681.2666667,57.76666667,10.0,377,33,1,7,2,1,76,32,77,4,25,37,12.03333333,0.26810638708061485,0.8556263731250733,377,8.558420713268664,4.0
112,9.0,4.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,4.0,6.666666667,4.666666667,1.8,20.66666667,15.33333333,10.0,2.0,5.333333333,4.8,10.75,6.333333333,7.0,9.4,8.666666667,5.4,7.2,6.2,5.0,55,12,1,8,2,1,0,0,0,0,0,0,5.4,0.23382439599473467,0.8429055533479783,55,5.78135971352466,9.0
106,288.0,0.0,0.0,0.0,0.0,0.0,2090.0,1089.571429,788.0,838.625,258.1111111,378.8,171.4285714,243.3636364,406.3333333,650.6153846,649.4,464.3529412,268.0,110.4,249.0,392.625,488.25,827.25,9.45,606.4,48.7,6.666666667,322,33,1,8,2,1,65,4,90,6,36,38,9.45,0.1505333244023716,1.0265283271262626,322,8.330916878114618,7.333333333
112,8.727272727,9.666666667,1.0,0.0,0.0,0.0,0.0,1.0,5.666666667,2.857142857,7.166666667,4.5,3.928571429,4.5,4.375,11.75,3.833333333,2.75,5.0,4.333333333,4.125,6.333333333,16.75,4.7,7.142857143,10.03571429,8.642857143,9.333333333,84,12,1,9,2,1,0,0,0,0,0,0,7.142857143,0.36156922257464386,0.8347668542228043,84,6.392317422778761,4.666666666999999
106,952.9230769,398.0,629.0,0.0,0.0,434.6666667,1521.333333,1097.111111,683.9166667,610.7857143,355.5333333,204.6666667,95.33333333,92.4,333.6666667,262.4705882,414.3478261,445.6363636,136.5,178.875,177.8333333,550.8,514.7,1095.904762,11.06896552,736.6206897,66.93103448,9.666666667,366,33,1,9,2,1,75,40,74,3,24,44,11.06896552,0.3209724677460903,0.8056132146741531,366,8.515699838284043,4.333333333000001
